,0
5797,0
5798,1
5799,1
5800,0
5801,1
5802,1
5803,1
5804,1
5805,1
5806,1
5807,1
5808,1
5809,1
5810,1
5811,1
5812,1
5813,1
5814,1
5815,1
5816,1
5817,0
5818,1
5819,1
5820,1
5821,0
5822,1
5823,1
5824,1
5825,0
5826,1
5827,0
5828,0
5829,1
5830,0
5831,0
5832,1
5833,1
5834,0
5835,1
5836,1
5837,1
5838,1
5839,1
5840,1
5841,1
5842,0
5843,1
5844,0
5845,1
5846,1
5847,1
5848,0
5849,1
5850,0
5851,1
5852,0
5853,1
5854,1
5855,1
5856,0
5857,0
5858,1
5859,1
5860,1
5861,1
5862,1
5863,1
5864,1
5865,1
5866,1
5867,1
5868,1
5869,1
5870,1
5871,0
5872,1
5873,1
5874,1
5875,1
5876,1
5877,1
5878,1
5879,1
5880,1
5881,1
5882,1
5883,0
5884,1
5885,1
5886,0
5887,1
5888,1
5889,0
5890,0
5891,1
5892,1
5893,1
5894,1
5895,1
5896,1
5897,1
5898,1
5899,1
5900,1
5901,1
5902,1
5903,1
5904,1
5905,1
5906,1
5907,0
5908,1
5909,1
5910,0
5911,1
5912,1
5913,0
5914,1
5915,1
5916,1
5917,1
5918,1
5919,1
5920,1
5921,1
5922,1
5923,0
5924,1
5925,1
5926,1
5927,1
5928,1
5929,1
5930,1
5931,1
5932,1
5933,0
5934,0
5935,0
5936,0
5937,0
5938,0
5939,1
5940,1
5941,1
5942,0
5943,0
5944,1
5945,1
5946,1
5947,1
5948,0
5949,1
5950,1
5951,1
5952,1
5953,1
5954,1
5955,1
5956,1
5957,1
5958,1
5959,1
5960,1
5961,1
5962,1
5963,1
5964,1
5965,1
5966,1
5967,1
5968,1
5969,1
5970,1
5971,1
5972,1
5973,1
5974,1
5975,1
5976,1
5977,1
5978,1
5979,1
5980,1
5981,0
5982,0
5983,0
5984,1
5985,1
5986,1
5987,1
5988,1
5989,1
5990,1
5991,1
5992,1
5993,1
5994,1
5995,0
5996,1
5997,1
5998,1
5999,1
6000,1
6001,1
6002,1
6003,1
6004,1
6005,1
6006,1
6007,1
6008,1
6009,1
6010,1
6011,1
6012,0
6013,0
6014,0
6015,1
6016,0
6017,1
6018,1
6019,0
6020,1
6021,0
6022,0
6023,1
6024,0
6025,0
6026,1
6027,1
6028,1
6029,1
6030,1
6031,1
6032,1
6033,1
6034,1
6035,1
6036,1
6037,1
6038,1
6039,1
6040,0
6041,1
6042,1
6043,1
6044,1
6045,1
6046,0
6047,1
6048,0
6049,1
6050,1
6051,0
6052,0
6053,0
6054,0
6055,0
6056,1
6057,1
6058,1
6059,1
6060,1
6061,1
6062,1
6063,1
6064,1
6065,1
6066,1
6067,1
6068,1
6069,1
6070,0
6071,1
6072,1
6073,0
6074,1
6075,1
6076,1
6077,1
6078,1
6079,1
6080,1
6081,1
6082,1
6083,1
6084,1
6085,1
6086,1
6087,0
6088,0
6089,0
6090,1
6091,0
6092,1
6093,0
6094,0
6095,1
6096,0
6097,1
6098,0
6099,0
6100,0
6101,0
6102,0
6103,0
6104,1
6105,1
6106,1
6107,0
6108,1
6109,1
6110,1
6111,1
6112,1
6113,1
6114,1
6115,1
6116,0
6117,0
6118,1
6119,1
6120,1
6121,1
6122,1
6123,0
6124,0
6125,0
6126,0
6127,0
6128,0
6129,0
6130,1
6131,1
6132,1
6133,0
6134,0
6135,0
6136,1
6137,1
6138,1
6139,0
6140,0
6141,1
6142,1
6143,1
6144,1
6145,1
6146,1
6147,1
6148,1
6149,1
6150,1
6151,0
6152,1
6153,1
6154,1
6155,1
6156,1
6157,1
6158,0
6159,1
6160,1
6161,1
6162,1
6163,1
6164,1
6165,1
6166,1
6167,1
6168,1
6169,1
6170,1
6171,1
6172,1
6173,1
6174,1
6175,1
6176,0
6177,1
6178,1
6179,1
6180,1
6181,1
6182,1
6183,1
6184,1
6185,1
6186,1
6187,0
6188,0
6189,0
6190,1
6191,0
6192,0
6193,0
6194,0
6195,0
6196,0
6197,1
6198,1
6199,1
6200,0
6201,0
6202,1
6203,0
6204,0
6205,0
6206,0
6207,0
6208,0
6209,0
6210,1
6211,1
6212,1
6213,1
6214,1
6215,1
6216,1
6217,1
6218,0
6219,1
6220,1
6221,1
6222,1
6223,1
6224,1
6225,1
6226,1
6227,1
6228,1
6229,0
6230,0
6231,0
6232,1
6233,1
6234,1
6235,1
6236,1
6237,1
6238,1
6239,1
6240,1
6241,1
6242,1
6243,1
6244,1
6245,1
6246,1
6247,0
6248,1
6249,1
6250,1
6251,0
6252,0
6253,1
6254,0
6255,1
6256,1
6257,1
6258,1
6259,1
6260,0
6261,1
6262,1
6263,1
6264,1
6265,1
6266,1
6267,1
6268,0
6269,0
6270,0
6271,1
6272,1
6273,1
6274,1
6275,1
6276,1
6277,0
6278,1
6279,1
6280,0
6281,1
6282,1
6283,1
6284,1
6285,0
6286,1
6287,1
6288,0
6289,1
6290,1
6291,1
6292,1
6293,1
6294,1
6295,0
6296,1
6297,0
6298,1
6299,0
6300,1
6301,0
6302,1
6303,1
6304,1
6305,0
6306,0
6307,1
6308,1
6309,1
6310,1
6311,1
6312,1
6313,1
6314,1
6315,1
6316,1
6317,1
6318,1
6319,1
6320,1
6321,1
6322,1
6323,1
6324,1
6325,1
6326,1
6327,1
6328,1
6329,1
6330,1
6331,1
6332,0
6333,1
6334,1
6335,1
6336,1
6337,1
6338,1
6339,1
6340,1
6341,1
6342,1
6343,1
6344,1
6345,1
6346,0
6347,1
6348,1
6349,1
6350,1
6351,1
6352,1
6353,0
6354,0
6355,1
6356,1
6357,0
6358,0
6359,0
6360,0
6361,1
6362,0
6363,0
6364,0
6365,0
6366,0
6367,0
6368,0
6369,0
6370,0
6371,0
6372,1
6373,0
6374,0
6375,0
6376,0
6377,1
6378,0
6379,0
6380,0
6381,0
6382,0
6383,0
6384,1
6385,1
6386,1
6387,1
6388,1
6389,1
6390,1
6391,1
6392,1
6393,1
6394,1
6395,1
6396,1
6397,1
6398,1
6399,1
6400,1
6401,1
6402,1
6403,1
6404,1
6405,1
6406,1
6407,1
6408,0
6409,1
6410,1
6411,1
6412,1
6413,1
6414,1
6415,1
6416,0
6417,1
6418,0
6419,0
6420,0
6421,1
6422,1
6423,0
6424,0
6425,0
6426,1
6427,0
6428,0
6429,0
6430,0
6431,0
6432,0
6433,0
6434,1
6435,1
6436,1
6437,1
6438,1
6439,1
6440,1
6441,1
6442,1
6443,0
6444,1
6445,1
6446,1
6447,0
6448,1
6449,1
6450,1
6451,0
6452,0
6453,1
6454,1
6455,1
6456,0
6457,0
6458,0
6459,0
6460,0
6461,0
6462,0
6463,0
6464,1
6465,0
6466,0
6467,0
6468,0
6469,0
6470,1
6471,1
6472,0
6473,0
6474,0
6475,0
6476,0
6477,1
6478,0
6479,0
6480,0
6481,0
6482,0
6483,0
6484,1
6485,1
6486,1
6487,1
6488,1
6489,1
6490,1
6491,1
6492,1
6493,0
6494,1
6495,1
6496,1
6497,1
6498,1
6499,1
6500,1
6501,0
6502,0
6503,0
6504,0
6505,1
6506,0
6507,0
6508,1
6509,1
6510,0
6511,0
6512,0
6513,0
6514,0
6515,1
6516,1
6517,0
6518,0
6519,1
6520,0
6521,1
6522,1
6523,0
6524,0
6525,0
6526,0
6527,0
6528,1
6529,0
6530,0
6531,0
6532,0
6533,0
6534,0
6535,0
6536,0
6537,0
6538,1
6539,0
6540,0
6541,0
6542,0
6543,0
6544,0
6545,1
6546,0
6547,0
6548,0
6549,0
6550,1
6551,0
6552,0
6553,1
6554,0
6555,0
6556,1
6557,0
6558,0
6559,0
6560,0
6561,1
6562,1
6563,0
6564,0
6565,1
6566,1
6567,1
6568,0
6569,0
6570,0
6571,0
6572,1
6573,0
6574,0
6575,0
6576,0
6577,0
6578,0
6579,1
6580,0
6581,0
6582,0
6583,0
6584,0
6585,0
6586,1
6587,1
6588,0
6589,1
6590,1
6591,0
6592,1
6593,1
6594,1
6595,0
6596,1
6597,0
6598,1
6599,1
6600,1
6601,1
6602,0
6603,1
6604,1
6605,1
6606,1
6607,1
6608,1
6609,1
6610,1
6611,1
6612,1
6613,1
6614,1
6615,1
6616,1
6617,1
6618,1
6619,0
6620,1
6621,1
6622,1
6623,1
6624,1
6625,1
6626,1
6627,1
6628,1
6629,1
6630,1
6631,1
6632,1
6633,1
6634,1
6635,1
6636,1
6637,0
6638,0
6639,0
6640,0
6641,0
6642,0
6643,0
6644,0
6645,0
6646,0
6647,1
6648,0
6649,0
6650,0
6651,0
6652,0
6653,0
6654,1
6655,0
6656,1
6657,1
6658,0
6659,1
6660,0
6661,0
6662,1
6663,0
6664,1
6665,0
6666,1
6667,1
6668,1
6669,1
6670,1
6671,0
6672,0
6673,1
6674,1
6675,1
6676,1
6677,0
6678,1
6679,1
6680,0
6681,1
6682,1
6683,1
6684,0
6685,1
6686,1
6687,1
6688,1
6689,1
6690,1
6691,1
6692,0
6693,1
6694,1
6695,1
6696,0
6697,1
6698,1
6699,1
6700,1
6701,0
6702,0
6703,1
6704,1
6705,1
6706,1
6707,1
6708,1
6709,1
6710,1
6711,1
6712,1
6713,1
6714,1
6715,1
6716,1
6717,1
6718,0
6719,1
6720,0
6721,1
6722,0
6723,0
6724,1
6725,0
6726,0
6727,0
6728,0
6729,0
6730,0
6731,0
6732,1
6733,0
6734,0
6735,0
6736,0
6737,1
6738,0
6739,0
6740,1
6741,0
6742,0
6743,1
6744,0
6745,0
6746,1
6747,0
6748,0
6749,0
6750,0
6751,0
6752,0
6753,0
6754,0
6755,0
6756,0
6757,1
6758,0
6759,0
6760,0
6761,0
6762,0
6763,1
6764,0
6765,0
6766,0
6767,0
6768,0
6769,0
6770,1
6771,1
6772,1
6773,1
6774,1
6775,1
6776,0
6777,0
6778,0
6779,1
6780,1
6781,0
6782,1
6783,1
6784,1
6785,0
6786,1
6787,1
6788,1
6789,1
6790,0
6791,1
6792,0
6793,0
6794,1
6795,0
6796,1
6797,1
6798,1
6799,0
6800,0
6801,0
6802,1
6803,0
6804,1
6805,1
6806,1
6807,0
6808,1
6809,0
6810,1
6811,0
6812,1
6813,0
6814,1
6815,0
6816,0
6817,1
6818,1
6819,1
6820,0
6821,1
6822,1
6823,1
6824,0
6825,1
6826,0
6827,0
6828,0
6829,0
6830,0
6831,1
6832,0
6833,0
6834,1
6835,0
6836,0
6837,0
6838,1
6839,1
6840,1
6841,1
6842,1
6843,1
6844,1
6845,1
6846,1
6847,1
6848,1
6849,1
6850,0
6851,1
6852,1
6853,1
6854,1
6855,1
6856,1
6857,1
6858,0
6859,1
6860,1
6861,0
6862,1
6863,0
6864,1
6865,1
6866,1
6867,1
6868,1
6869,1
6870,0
6871,1
6872,0
6873,0
6874,0
6875,0
6876,0
6877,0
6878,0
6879,0
6880,0
6881,0
6882,1
6883,0
6884,0
6885,0
6886,0
6887,0
6888,0
6889,0
6890,1
6891,0
6892,0
6893,1
6894,0
6895,0
6896,0
6897,0
6898,0
6899,1
6900,0
6901,0
6902,0
6903,0
6904,0
6905,0
6906,1
6907,0
6908,1
6909,0
6910,1
6911,0
6912,0
6913,0
6914,0
6915,0
6916,1
6917,0
6918,0
6919,1
6920,1
6921,0
6922,0
6923,0
6924,0
6925,0
6926,1
6927,1
6928,1
6929,0
6930,0
6931,0
6932,0
6933,1
6934,0
6935,0
6936,0
6937,0
6938,1
6939,1
6940,0
6941,0
6942,0
6943,0
6944,1
6945,0
6946,0
6947,0
6948,0
6949,0
6950,0
6951,1
6952,0
6953,0
6954,0
6955,0
6956,0
6957,0
6958,1
6959,1
6960,0
6961,1
6962,0
6963,0
6964,0
6965,0
6966,0
6967,1
6968,1
6969,0
6970,0
6971,0
6972,0
6973,0
6974,1
6975,1
6976,0
6977,0
6978,1
6979,1
6980,0
6981,1
6982,1
6983,0
6984,1
6985,1
6986,0
6987,0
6988,0
6989,0
6990,0
6991,0
6992,1
6993,1
6994,0
6995,1
6996,1
6997,0
6998,1
6999,0
7000,0
7001,1
7002,1
7003,1
7004,1
7005,1
7006,0
7007,0
7008,0
7009,0
7010,0
7011,0
7012,0
7013,0
7014,1
7015,1
7016,1
7017,0
7018,0
7019,0
7020,0
7021,0
7022,1
7023,0
7024,1
7025,1
7026,0
7027,0
7028,1
7029,1
7030,0
7031,0
7032,0
7033,0
7034,1
7035,0
7036,0
7037,0
7038,0
7039,0
7040,1
7041,0
7042,0
7043,1
7044,0
7045,0
7046,0
7047,0
7048,1
7049,0
7050,1
7051,0
7052,0
7053,0
7054,1
7055,0
7056,1
7057,1
7058,1
7059,1
7060,1
7061,1
7062,1
7063,1
7064,0
7065,1
7066,0
7067,1
7068,1
7069,1
7070,0
7071,1
7072,1
7073,1
7074,1
7075,1
7076,1
7077,1
7078,1
7079,1
7080,1
7081,1
7082,1
7083,1
7084,1
7085,1
7086,1
7087,1
7088,1
7089,1
7090,1
7091,1
7092,1
7093,1
7094,1
7095,1
7096,1
7097,1
7098,1
7099,1
7100,1
7101,1
7102,1
7103,1
7104,1
7105,0
7106,1
7107,1
7108,1
7109,0
7110,1
7111,1
7112,0
7113,0
7114,0
7115,0
7116,0
7117,0
7118,0
7119,0
7120,0
7121,0
7122,0
7123,0
7124,0
7125,0
7126,0
7127,0
7128,0
7129,1
7130,0
7131,0
7132,1
7133,0
7134,0
7135,0
7136,0
7137,0
7138,1
7139,0
7140,0
7141,1
7142,0
7143,0
7144,1
7145,1
7146,1
7147,0
7148,1
7149,1
7150,0
7151,1
7152,0
7153,1
7154,1
7155,1
7156,1
7157,1
7158,1
7159,1
7160,1
7161,1
7162,1
7163,1
7164,1
7165,1
7166,1
7167,0
7168,1
7169,1
7170,1
7171,1
7172,0
7173,1
7174,1
7175,1
7176,1
7177,1
7178,1
7179,1
7180,1
7181,0
7182,1
7183,1
7184,1
7185,1
7186,1
7187,1
7188,1
7189,1
7190,1
7191,1
7192,1
7193,1
7194,1
7195,1
7196,1
7197,1
7198,0
7199,1
7200,1
7201,1
7202,0
7203,1
7204,1
7205,1
7206,1
7207,1
7208,1
7209,1
7210,1
7211,1
7212,1
7213,1
7214,1
7215,1
7216,1
7217,1
7218,1
7219,1
7220,1
7221,1
7222,1
7223,1
7224,1
7225,1
7226,1
7227,1
7228,1
7229,0
7230,0
7231,0
7232,0
7233,0
7234,0
7235,0
7236,1
7237,0
7238,1
7239,1
7240,0
7241,0
7242,1
7243,0
7244,0
7245,0
7246,0
7247,0
7248,0
7249,0
7250,0
7251,1
7252,1
7253,1
7254,0
7255,1
7256,0
7257,0
7258,0
7259,0
7260,0
7261,0
7262,0
7263,0
7264,0
7265,0
7266,1
7267,0
7268,0
7269,0
7270,1
7271,0
7272,0
7273,0
7274,0
7275,1
7276,0
7277,1
7278,0
7279,1
7280,0
7281,1
7282,1
7283,1
7284,1
7285,0
7286,1
7287,0
7288,1
7289,1
7290,0
7291,1
7292,1
7293,1
7294,1
7295,1
7296,1
7297,1
7298,1
7299,1
7300,1
7301,1
7302,0
7303,1
7304,0
7305,1
7306,1
7307,0
7308,1
7309,0
7310,0
7311,0
7312,0
7313,0
7314,1
7315,1
7316,1
7317,1
7318,1
7319,1
7320,1
7321,1
7322,1
7323,1
7324,1
7325,1
7326,1
7327,1
7328,1
7329,1
7330,1
7331,1
7332,0
7333,1
7334,1
7335,0
7336,0
7337,1
7338,0
7339,1
7340,1
7341,1
7342,1
7343,1
7344,1
7345,1
7346,1
7347,1
7348,1
7349,0
7350,1
7351,1
7352,1
7353,1
7354,1
7355,1
7356,1
7357,1
7358,1
7359,0
7360,1
7361,0
7362,0
7363,0
7364,0
7365,1
7366,0
7367,0
7368,1
7369,0
7370,1
7371,0
7372,0
7373,1
7374,0
7375,0
7376,0
7377,1
7378,1
7379,1
7380,0
7381,1
7382,1
7383,1
7384,1
7385,0
7386,1
7387,1
7388,1
7389,1
7390,1
7391,1
7392,1
7393,1
7394,1
7395,1
7396,0
7397,1
7398,1
7399,1
7400,1
7401,1
7402,1
7403,1
7404,1
7405,1
7406,1
7407,1
7408,1
7409,1
7410,1
7411,1
7412,1
7413,1
7414,1
7415,1
7416,1
7417,1
7418,1
7419,1
7420,1
7421,1
7422,1
7423,1
7424,1
7425,1
7426,0
7427,1
7428,1
7429,1
7430,1
7431,0
7432,1
7433,1
7434,1
7435,1
7436,1
7437,1
7438,1
7439,0
7440,1
7441,0
7442,1
7443,1
7444,1
7445,1
7446,1
7447,1
7448,1
7449,0
7450,1
7451,1
7452,1
7453,1
7454,1
7455,1
7456,1
7457,1
7458,1
7459,1
7460,1
7461,1
7462,1
7463,1
7464,1
7465,1
7466,1
7467,1
7468,1
7469,1
7470,1
7471,0
7472,0
7473,0
7474,1
7475,1
7476,1
7477,0
7478,1
7479,1
7480,1
7481,1
7482,1
7483,1
7484,1
7485,0
7486,1
7487,1
7488,0
7489,1
7490,0
7491,1
7492,1
7493,1
7494,1
7495,1
7496,1
7497,1
7498,1
7499,1
7500,1
7501,1
7502,1
7503,1
7504,1
7505,1
7506,1
7507,1
7508,1
7509,1
7510,1
7511,1
7512,1
7513,1
7514,1
7515,1
7516,1
7517,0
7518,1
7519,0
7520,1
7521,1
7522,1
7523,1
7524,1
7525,1
7526,1
7527,1
7528,1
7529,1
7530,1
7531,1
7532,1
7533,1
7534,0
7535,1
7536,1
7537,1
7538,1
7539,1
7540,1
7541,1
7542,1
7543,1
7544,1
7545,0
7546,1
7547,1
7548,1
7549,1
7550,1
7551,1
7552,1
7553,1
7554,1
7555,1
7556,1
7557,1
7558,1
7559,1
7560,0
7561,1
7562,1
7563,1
7564,0
7565,1
7566,1
7567,1
7568,1
7569,1
7570,1
7571,1
7572,1
7573,1
7574,1
7575,1
7576,1
7577,1
7578,1
7579,1
7580,1
7581,1
7582,1
7583,1
7584,1
7585,1
7586,1
7587,1
7588,1
7589,1
7590,1
7591,0
7592,1
7593,1
7594,1
7595,1
7596,1
7597,1
7598,1
7599,1
7600,1
7601,0
7602,1
7603,1
7604,1
7605,1
7606,1
7607,1
7608,1
7609,1
7610,1
7611,1
7612,0
7613,1
7614,1
7615,1
7616,1
7617,1
7618,1
7619,0
7620,1
7621,1
7622,0
7623,0
7624,1
7625,1
7626,1
7627,1
7628,1
7629,0
7630,1
7631,1
7632,1
7633,1
7634,0
7635,1
7636,0
7637,1
7638,1
7639,1
7640,1
7641,1
7642,1
7643,1
7644,1
7645,0
7646,0
7647,0
7648,0
7649,0
7650,1
7651,1
7652,1
7653,1
7654,1
7655,0
7656,1
7657,1
7658,1
7659,1
7660,0
7661,1
7662,1
7663,1
7664,1
7665,1
7666,1
7667,1
7668,1
7669,1
7670,1
7671,1
7672,1
7673,1
7674,1
7675,1
7676,1
7677,0
7678,0
7679,0
7680,0
7681,0
7682,0
7683,1
7684,1
7685,0
7686,1
7687,1
7688,1
7689,0
7690,1
7691,1
7692,1
7693,1
7694,1
7695,1
7696,1
7697,1
7698,1
7699,1
7700,1
7701,1
7702,1
7703,1
7704,1
7705,1
7706,1
7707,1
7708,1
7709,1
7710,1
7711,1
7712,1
7713,1
7714,1
7715,1
7716,1
7717,1
7718,1
7719,1
7720,1
7721,1
7722,1
7723,1
7724,1
7725,1
7726,1
7727,1
7728,1
7729,1
7730,1
7731,1
7732,1
7733,1
7734,1
7735,0
7736,1
7737,1
7738,1
7739,1
7740,1
7741,0
7742,1
7743,1
7744,1
7745,1
7746,1
7747,1
7748,1
7749,1
7750,0
7751,1
7752,1
7753,0
7754,0
7755,1
7756,1
7757,1
7758,1
7759,1
7760,1
7761,1
7762,1
7763,1
7764,0
7765,1
7766,0
7767,1
7768,0
7769,0
7770,1
7771,0
7772,0
7773,1
7774,1
7775,1
7776,1
7777,1
7778,1
7779,1
7780,0
7781,1
7782,1
7783,1
7784,1
7785,1
7786,1
7787,1
7788,0
7789,1
7790,0
7791,1
7792,0
7793,0
7794,0
7795,1
7796,1
7797,1
7798,0
7799,0
7800,0
7801,1
7802,1
7803,1
7804,1
7805,1
7806,1
7807,1
7808,1
7809,1
7810,1
7811,1
7812,1
7813,1
7814,1
7815,1
7816,1
7817,1
7818,0
7819,1
7820,1
7821,1
7822,1
7823,1
7824,1
7825,1
7826,1
7827,1
7828,1
7829,1
7830,1
7831,0
7832,1
7833,0
7834,1
7835,1
7836,1
7837,1
7838,1
7839,1
7840,0
7841,1
7842,0
7843,0
7844,1
7845,0
7846,1
7847,1
7848,1
7849,1
7850,1
7851,1
7852,0
7853,0
7854,1
7855,1
7856,1
7857,1
7858,1
7859,1
7860,1
7861,1
7862,0
7863,1
7864,0
7865,0
7866,1
7867,1
7868,1
7869,1
7870,1
7871,1
7872,1
7873,1
7874,1
7875,1
7876,1
7877,1
7878,1
7879,1
7880,1
7881,1
7882,0
7883,1
7884,1
7885,1
7886,0
7887,1
7888,0
7889,0
7890,1
7891,1
7892,1
7893,1
7894,1
7895,1
7896,1
7897,1
7898,1
7899,1
7900,0
7901,0
7902,0
7903,1
7904,1
7905,1
7906,1
7907,1
7908,1
7909,1
7910,1
7911,1
7912,0
7913,1
7914,1
7915,1
7916,1
7917,1
7918,1
7919,1
7920,1
7921,1
7922,1
7923,1
7924,1
7925,1
7926,1
7927,1
7928,1
7929,1
7930,1
7931,1
7932,1
7933,1
7934,1
7935,1
7936,1
7937,1
7938,0
7939,1
7940,0
7941,0
7942,0
7943,0
7944,0
7945,1
7946,0
7947,1
7948,1
7949,1
7950,1
7951,0
7952,0
7953,0
7954,0
7955,0
7956,0
7957,0
7958,0
7959,1
7960,1
7961,1
7962,1
7963,1
7964,1
7965,1
7966,1
7967,1
7968,0
7969,1
7970,1
7971,1
7972,1
7973,1
7974,1
7975,1
7976,1
7977,1
7978,1
7979,1
7980,1
7981,1
7982,1
7983,0
7984,0
7985,1
7986,1
7987,0
7988,1
7989,0
7990,1
7991,1
7992,1
7993,0
7994,1
7995,1
7996,1
7997,1
7998,1
7999,1
8000,1
8001,1
8002,1
8003,1
8004,1
8005,1
8006,1
8007,1
8008,0
8009,1
8010,1
8011,0
8012,1
8013,1
8014,1
8015,1
8016,1
8017,1
8018,1
8019,1
8020,1
8021,1
8022,1
8023,1
8024,1
8025,1
8026,1
8027,1
8028,1
8029,1
8030,0
8031,1
8032,1
8033,0
8034,1
8035,1
8036,0
8037,1
8038,1
8039,1
8040,1
8041,1
8042,1
8043,0
8044,1
8045,1
8046,1
8047,1
8048,1
8049,1
8050,1
8051,1
8052,1
8053,1
8054,1
8055,1
8056,1
8057,1
8058,1
8059,0
8060,1
8061,1
8062,1
8063,1
8064,1
8065,1
8066,0
8067,1
8068,1
8069,1
8070,1
8071,1
8072,1
8073,1
8074,1
8075,1
8076,1
8077,1
8078,1
8079,1
8080,1
8081,1
8082,1
8083,1
8084,1
8085,1
8086,1
8087,0
8088,0
8089,1
8090,0
8091,0
8092,0
8093,1
8094,0
8095,0
8096,1
8097,0
8098,1
8099,1
8100,0
8101,1
8102,1
8103,1
8104,1
8105,1
8106,1
8107,1
8108,1
8109,1
8110,0
8111,1
8112,0
8113,1
8114,1
8115,1
8116,1
8117,1
8118,1
8119,1
8120,1
8121,0
8122,1
8123,0
8124,1
8125,1
8126,1
8127,0
8128,1
8129,1
8130,0
8131,1
8132,0
8133,0
8134,0
8135,1
8136,1
8137,1
8138,0
8139,0
8140,0
8141,0
8142,1
8143,0
8144,1
8145,0
8146,0
8147,1
8148,1
8149,0
8150,1
8151,1
8152,1
8153,0
8154,0
8155,1
8156,0
8157,1
8158,1
8159,1
8160,1
8161,1
8162,1
8163,1
8164,1
8165,1
8166,1
8167,1
8168,1
8169,0
8170,1
8171,1
8172,1
8173,1
8174,1
8175,1
8176,1
8177,1
8178,1
8179,1
8180,1
8181,1
8182,1
8183,1
8184,0
8185,1
8186,1
8187,1
8188,0
8189,1
8190,1
8191,1
8192,1
8193,1
8194,1
8195,1
8196,1
8197,1
8198,1
8199,1
8200,1
8201,1
8202,1
8203,1
8204,1
8205,1
8206,1
8207,1
8208,1
8209,1
8210,0
8211,1
8212,1
8213,0
8214,1
8215,1
8216,1
8217,0
8218,0
8219,0
8220,0
8221,0
8222,0
8223,0
8224,0
8225,1
8226,0
8227,0
8228,1
8229,1
8230,1
8231,0
8232,1
8233,1
8234,1
8235,1
8236,1
8237,1
8238,1
8239,1
8240,0
8241,1
8242,1
8243,1
8244,0
8245,1
8246,0
8247,1
8248,1
8249,0
8250,0
8251,0
8252,0
8253,1
8254,0
8255,0
8256,1
8257,1
8258,0
8259,0
8260,1
8261,0
8262,0
8263,0
8264,0
8265,0
8266,1
8267,1
8268,0
8269,0
8270,0
8271,0
8272,0
8273,0
8274,1
8275,0
8276,0
8277,1
8278,0
8279,0
8280,1
8281,1
8282,1
8283,1
8284,0
8285,1
8286,1
8287,1
8288,1
8289,1
8290,1
8291,1
8292,1
8293,1
8294,1
8295,0
8296,1
8297,1
8298,0
8299,1
8300,1
8301,1
8302,1
8303,1
8304,1
8305,1
8306,1
8307,1
8308,1
8309,0
8310,0
8311,0
8312,1
8313,0
8314,0
8315,0
8316,1
8317,1
8318,1
8319,1
8320,1
8321,1
8322,1
8323,1
8324,1
8325,1
8326,1
8327,1
8328,1
8329,1
8330,0
8331,0
8332,0
8333,1
8334,1
8335,1
8336,1
8337,0
8338,1
8339,0
8340,0
8341,1
8342,1
8343,1
8344,1
8345,1
8346,0
8347,1
8348,0
8349,0
8350,0
8351,0
8352,0
8353,0
8354,0
8355,0
8356,0
8357,0
8358,0
8359,0
8360,0
8361,0
8362,0
8363,0
8364,0
8365,0
8366,1
8367,0
8368,0
8369,1
8370,1
8371,1
8372,0
8373,0
8374,1
8375,1
8376,0
8377,1
8378,0
8379,1
8380,0
8381,0
8382,0
8383,1
8384,1
8385,1
8386,1
8387,1
8388,0
8389,0
8390,0
8391,0
8392,0
8393,1
8394,1
8395,0
8396,0
8397,1
8398,0
8399,0
8400,1
8401,1
8402,0
8403,0
8404,1
8405,0
8406,0
8407,1
8408,0
8409,1
8410,1
8411,0
8412,0
8413,1
8414,1
8415,1
8416,1
8417,0
8418,1
8419,1
8420,0
8421,1
8422,0
8423,1
8424,1
8425,0
8426,1
8427,0
8428,1
8429,0
8430,0
8431,1
8432,0
8433,0
8434,1
8435,1
8436,1
8437,1
8438,0
8439,0
8440,0
8441,0
8442,1
8443,1
8444,1
8445,0
8446,1
8447,0
8448,0
8449,1
8450,1
8451,1
8452,1
8453,1
8454,1
8455,1
8456,0
8457,0
8458,0
8459,0
8460,1
8461,0
8462,0
8463,0
8464,1
8465,1
8466,1
8467,1
8468,0
8469,1
8470,1
8471,1
8472,1
8473,1
8474,1
8475,1
8476,1
8477,1
8478,1
8479,1
8480,1
8481,1
8482,1
8483,1
8484,1
8485,1
8486,1
8487,1
8488,1
8489,1
8490,0
8491,1
8492,1
8493,0
8494,0
8495,0
8496,0
8497,0
8498,1
8499,1
8500,0
8501,1
8502,0
8503,1
8504,1
8505,1
8506,1
8507,1
8508,1
8509,1
8510,1
8511,1
8512,1
8513,1
8514,1
8515,0
8516,1
8517,0
8518,0
8519,0
8520,1
8521,1
8522,0
8523,1
8524,1
8525,1
8526,1
8527,1
8528,1
8529,1
8530,0
8531,0
8532,0
8533,0
8534,0
8535,0
8536,1
8537,1
8538,0
8539,0
8540,0
8541,1
8542,0
8543,0
8544,0
8545,0
8546,0
8547,0
8548,1
8549,1
8550,0
8551,0
8552,0
8553,1
8554,0
8555,0
8556,1
8557,0
8558,1
8559,0
8560,1
8561,1
8562,0
8563,1
8564,0
8565,1
8566,0
8567,1
8568,1
8569,1
8570,1
8571,1
8572,1
8573,1
8574,1
8575,1
8576,1
8577,1
8578,0
8579,1
8580,0
8581,1
8582,1
8583,1
8584,1
8585,1
8586,0
8587,1
8588,1
8589,0
8590,1
8591,1
8592,0
8593,1
8594,1
8595,1
